address,type,x-text
573bec,string,"Player %s: Debug flags are different"
573c14,string,"Player %s: Language version is different"
573c4c,string,"map.cpp"
573c54,string,"RGEN"
573c5c,string,"LGHT"
573c64,string,"ANIM"
573c6c,string,"MOBJ"
573c74,string,"ZONE"
573c7c,string,"DMAP"
573cac,string,"%d: random (get_f32) %d"
573cc4,string,"%d: random (get_int) %d"
573cdc,string,"%d: random (get_uint8) %d"
573d04,string,"medical.cpp"
573edc,string,"LARGE EVERYTHING %d\n"
573ef4,string,"LARGE AUDIO %d\n"
573f04,string,"LARGE INPUT %d\n"
573f14,string,"LARGE DRAW %d\n"
573f24,string,"LARGE PROCESS %d\n"
573f44,string,"miss2.cpp"
573f50,string,"data\\%s\\"
573f5c,string,"%d:\t\t%d "
573f68,string,"kffail"
573f70,string,"kfpass"
573f78,string,"player\\plyslot%d.svg"
573f90,string,"mfail"
573f98,string,"svmiss"
573fa0,string,"svscore"
573fa8,string,"svdone"
573fb0,string,"kfstart"
573fb8,string,"Miss2: accessing nonexistant mission line. Current uid: %d"
573ff4,string,"test\\MISS_LOG.TXT"
574014,string,"movie.cpp"
57402c,string,"yourit"
574034,string,"multip.cpp"
57404c,string,"object.cpp"
574074,string,"park.cpp"
57408c,string,"particle.cpp"
5740cc,string,"physics.cpp"
574144,string,"unknown"
57430c,string,"shocked"
574314,string,"nicked"
57431c,string,"fried"
574324,string,"wasted"
57432c,string,"tport"
574414,string,"player.cpp"
574434,string,"player\\hiscores.hsc"
5744e4,string,"plydat.cpp"
57450c,string,"pubtrans.cpp"
57451c,string,"trak4"
574524,string,"trak3"
57452c,string,"trak2"
574534,string,"trak1"
57453c,string,"trak0"
574564,string,"SOFTWARE\\DMA Design Ltd\\GTA2"
574584,string,"\\Network"
574590,string,"registry.cpp"
5745a0,string,"SOFTWARE\\DMA Design Ltd\\GTA2\\Sound"
5745c4,string,"SOFTWARE\\DMA Design Ltd\\GTA2\\Debug"
5745e8,string,"SOFTWARE\\DMA Design Ltd\\GTA2\\Option"
57460c,string,"SOFTWARE\\DMA Design Ltd\\GTA2\\Control"
574634,string,"SOFTWARE\\DMA Design Ltd\\GTA2\\Screen"
574660,string,"SOFTWARE\\DMA Design Ltd\\GTA2\\Player"
574698,string,"accuracyb.wav"
5746b6,string,"back2front.wav"
5746d4,string,"busted.wav"
5746f2,string,"carjacker.wav"
574710,string,"copkilla.wav"
57472e,string,"elvis.wav"
57474c,string,"expiditious.wav"
57476a,string,"freeze.wav"
574788,string,"frenzyfail.wav"
5747a6,string,"frenzypassed.wav"
5747c4,string,"fryingtonite.wav"
5747e2,string,"gameover.wav"
574800,string,"genocide.wav"
57483c,string,"insanestunt.wav"
57485a,string,"jobcomplete.wav"
574878,string,"jobfail.wav"
574896,string,"killfrenzy.wav"
5748b4,string,"medicalemer.wav"
5748d2,string,"respectis.wav"
5748f0,string,"shocking.wav"
57490e,string,"somethingscookin.wav"
57492c,string,"timesup.wav"
57494a,string,"toasted.wav"
574968,string,"wasted.wav"
574986,string,"wipeout.wav"
5749a4,string,"bombarmed.wav"
5749e0,string,"dualpist.wav"
5749fe,string,"electro.wav"
574a1c,string,"flamet.wav"
574a3a,string,"grenades.wav"
574a58,string,"molotovs.wav"
574a76,string,"oilslick.wav"
574a94,string,"pistolp.wav"
574ab2,string,"rocketl.wav"
574ad0,string,"shotgun.wav"
574aee,string,"silentmg.wav"
574b2a,string,"vehbomb2.wav"
574b48,string,"vehmacgun.wav"
574b66,string,"vehmines.wav"
574b84,string,"armour.wav"
574ba2,string,"copbribe.wav"
574bc0,string,"doubledamage.wav"
574bde,string,"electrofingers.wav"
574bfc,string,"fastreload.wav"
574c1a,string,"getoutjail.wav"
574c38,string,"health.wav"
574c56,string,"instantgang.wav"
574c74,string,"invisibility.wav"
574c92,string,"invulnerability.wav"
574cb0,string,"life.wav"
574cce,string,"multiplyer.wav"
574cec,string,"respect.wav"
574d0a,string,"raceover.wav"
574d28,string,"2ndlap.wav"
574d46,string,"finallap.wav"
574d64,string,"raceon.wav"
574d82,string,"30peopledown.wav"
574da0,string,"60peopledown.wav"
574dbe,string,"90peopledown.wav"
574ddc,string,"120peopledown.wav"
574dfa,string,"150peopledown.wav"
574e18,string,"timeout.wav"
574e36,string,"timeextended.wav"
574e54,string,"timesup.wav"
574e72,string,"sorrydidthathurt.wav"
574e90,string,"nicework.wav"
574eae,string,"choctastic.wav"
574ecc,string,"raspberryripple.wav"
574eea,string,"youshotyourload.wav"
574f08,string,"oohdidthathurt.wav"
574f26,string,"deathtoicvans.wav"
574f44,string,"crispycritter.wav"
574f62,string,"youretoastbuddy.wav"
574f80,string,"eatleaddeath.wav"
574f9e,string,"thatsgottahurt.wav"
574fbc,string,"sorryaboutthat.wav"
574fda,string,"xinloimyman.wav"
574ff8,string,"damnsundaydrivers.wav"
575016,string,"suckitandsee.wav"
575034,string,"tastemywrath.wav"
575052,string,"hallelujah.wav"
575070,string,"damnation.wav"
5750ac,string,"laugh2.wav"
575124,string,"laugh6.wav"
57519c,string,"laugha.wav"
5751f6,string,"laughd.wav"
575228,string,"SplashAudio"
575234,string,"SplashScreen"
575244,string,"Software\\Aureal\\A3D"
575258,string,"EAX environment selection"
575274,string,"EAX damping"
575287,string,"@EAX decay time"
5752a7,string,"?EAX effect volume"
5752ec,string,"data\\gtaudio\\"
5752fc,string,"data\\audio\\vocals\\"
57531c,string,"Maximum supported samples"
575338,string,"Microsoft DirectSound3D hardware support"
575374,string,"fly_car"
57537c,string,"wrngway"
575384,string,"accurcy"
57538c,string,"carjaka"
575394,string,"copkill"
57539c,string,"gencide"
5753a4,string,"em_dest"
5753ac,string,"elvis_d"
5753b4,string,"excutin"
5753bc,string,"dst_all"
5753c4,string,"stl_all"
575427,string,">sprite.cpp"
575454,string,"style.cpp"
575460,string,"RECY"
575468,string,"SPEC"
575470,string,"OVLY"
575478,string,"PSXT"
575480,string,"CARI"
575488,string,"DELX"
575490,string,"DELS"
575498,string,"TILE"
5754a0,string,"SPRG"
5754a8,string,"PPAL"
5754b0,string,"PALX"
5754b8,string,"OBJI"
5754c0,string,"SPRX"
5754c8,string,"FONB"
5754d0,string,"SPRB"
5754d8,string,"PALB"
5754e0,string,"GBST"
5754f4,string,"taxi.cpp"
575534,string,"text.cpp"
575554,string,"GBL%c"
57555c,string,"data\\%c.gxt"
575568,string,"language"
575594,string,"tileanim.cpp"
5755c8,string,"Perf: Clock speed = %d MHz\n"
575684,string,"yellow"
575690,string,"green"
5756a8,string,"c%02d"
5756b0,string,"text_speed"
5756c8,string,"quit3"
5756d0,string,"quit2"
5756d8,string,"quit1"
575714,string,"mpkill4"
57571c,string,"mpkill5"
575724,string,"mpkill3"
57572c,string,"mpkill2"
575734,string,"mpkill1"
575758,string,"pmiss"
575760,string,"pgmiss"
575768,string,"pscore"
575770,string,"pause"
5757c0,string,"user.cpp"
5757cc,string,"dmavideo.dll"
5757dc,string,"d3ddll.dll"
5757f4,string,"video.cpp"
575800,string,"exploding_on"
575810,string,"lighting"
57581c,string,"min_frame_rate"
57582c,string,"max_frame_rate"
57583c,string,"tripple_buffer"
57584c,string,"start_mode"
575858,string,"full_height"
575864,string,"full_width"
575870,string,"window_height"
575880,string,"window_width"
575891,string,"dfx.dll"
57589c,string,"softdll.dll"
5758a8,string,"videoname"
5758b4,string,"rendername"
5758c0,string,"videodevice"
5758cc,string,"renderdevice"
5758dc,string,"gammma(%d) : %d"
5758ec,string,"gamma"
57593c,string,"weapon.cpp"
575954,string,"UseProtocol"
575960,string,"UseConnection"
575970,string,"GTA2 Manager.EXE"
575984,string,"GTA2 Manager"
575994,string,"winmain.cpp"
5759a0,string,"GBH_BOB_MUTEX"
5759b0,string,"Error!"
5759bc,string,"GTA2.EXE"
5759c8,string,"data\\%s"
5759d8,string,"WinMain"
5759e0,string,"ERROR: Incorrect version of DirectX"
575a04,string,"GBH_COOP_MUTEX"
5782e0,string,"Error: A GBH Graphic function was called without the DLL being loaded, or the function has not been fixed up."
578350,string,"GBH Graphics Error"
578364,string,"Error Loading DLL."
578378,string,"Error can't load DLL file: %s"
578398,string,"gbh_DrawFlatRect"
5783ac,string,"gbh_BlitBuffer"
5783bc,string,"gbh_BlitImage"
5783cc,string,"gbh_LoadImage"
5783dc,string,"gbh_FreeImageTable"
5783f0,string,"gbh_InitImageTable"
578404,string,"gbh_SetAmbient"
578414,string,"gbh_AddLight"
578424,string,"gbh_ResetLights"
578434,string,"gbh_SetCamera"
578444,string,"gbh_GetUsedCache"
578458,string,"gbh_LockTexture"
578468,string,"gbh_AssignPalette"
57847c,string,"gbh_FreeTexture"
57848c,string,"gbh_FreePalette"
57849c,string,"gbh_RegisterPalette"
5784b0,string,"gbh_UnlockTexture"
5784c4,string,"SetShadeTableA"
5784d4,string,"MakeScreenTable"
5784e4,string,"DrawLine"
5784f0,string,"ConvertColourBank"
578504,string,"gbh_EndLevel"
578514,string,"gbh_BeginLevel"
578524,string,"gbh_EndScene"
578534,string,"gbh_BeginScene"
578544,string,"gbh_RegisterTexture"
578558,string,"gbh_ConvertColour"
57856c,string,"gbh_GetGlobals"
57857c,string,"gbh_SetColourDepth"
578590,string,"gbh_PrintBitmap"
5785a0,string,"gbh_SetWindow"
5785b0,string,"gbh_Plot"
5785bc,string,"gbh_DrawTriangle"
5785d0,string,"gbh_DrawQuadClipped"
5785e4,string,"gbh_DrawQuad"
5785f4,string,"gbh_DrawTilePart"
578608,string,"gbh_DrawTile"
578618,string,"gbh_Init"
578624,string,"gbh_CloseDLL"
578634,string,"Error Patching DLL Function"
578650,string,"Can't Find Function Called %s"
578670,string,"gbh_InitDLL"
578764,string,"CorExitProcess"
578774,string,"mscoree.dll"
5787cc,string,"e+000"
5787e6,string,"GAIsProcessorFeaturePresent"
578804,string,"KERNEL32"
57897c,string,"runtime error "
578990,string,"TLOSS error\r\n"
5789a0,string,"SING error\r\n"
5789b0,string,"DOMAIN error\r\n"
5789c0,string,"R6028\r\n- unable to initialize heap\r\n"
5789e8,string,"R6027\r\n- not enough space for lowio initialization\r\n"
578a20,string,"R6026\r\n- not enough space for stdio initialization\r\n"
578a58,string,"R6025\r\n- pure virtual function call\r\n"
578a80,string,"R6024\r\n- not enough space for _onexit/atexit table\r\n"
578ab8,string,"R6019\r\n- unable to open console device\r\n"
578ae4,string,"R6018\r\n- unexpected heap error\r\n"
578b08,string,"R6017\r\n- unexpected multithread lock error\r\n"
578b38,string,"R6016\r\n- not enough space for thread data\r\n"
578b68,string,"\r\nThis application has requested the Runtime to terminate it in an unusual way.\nPlease contact the application's support team for more information.\r\n"
578c00,string,"R6009\r\n- not enough space for environment\r\n"
578c2c,string,"R6008\r\n- not enough space for arguments\r\n"
578c58,string,"R6002\r\n- floating point not loaded\r\n"
578c80,string,"Microsoft Visual C++ Runtime Library"
578cac,string,"Runtime Error!\n\nProgram: "
578ccc,string,"<program name unknown>"
5790f4,string,"Program: "
579100,string,"A buffer overrun has been detected which has corrupted the program's\ninternal state.  The program cannot safely continue execution and must\nnow be terminated.\n"
5791a0,string,"Buffer overrun detected!"
5791c0,string,"A security error of unknown cause has been detected which has\ncorrupted the program's internal state.  The program cannot safely\ncontinue execution and must now be terminated.\n"
579274,string,"Unknown security failure detected!"
5792b4,string,"SunMonTueWedThuFriSat"
5792cc,string,"JanFebMarAprMayJunJulAugSepOctNovDec"
579304,string,"GetProcessWindowStation"
57931c,string,"GetUserObjectInformationA"
579338,string,"GetLastActivePopup"
57934c,string,"GetActiveWindow"
57935c,string,"MessageBoxA"
579368,string,"user32.dll"
579374,string,"1#QNAN"
57937c,string,"1#INF"
579384,string,"1#IND"
57938c,string,"1#SNAN"
5793b0,string,"RSDS"
5793c8,string,"c:\\code\\GTA2\\source\\Release\\gta2.pdb"
57a536,string,"DirectInput8Create"
57a54a,string,"DINPUT8.dll"
57a558,string,"timeGetTime"
57a564,string,"WINMM.dll"
57a56e,string,"DPLAYX.dll"
57a57c,string,"VerQueryValueA"
57a58e,string,"GetFileVersionInfoA"
57a5a4,string,"GetFileVersionInfoSizeA"
57a5bc,string,"VERSION.dll"
57a5ca,string,"FreeLibrary"
57a5d8,string,"GetProcAddress"
57a5ea,string,"OutputDebugStringA"
57a600,string,"LoadLibraryA"
57a610,string,"GetVersionExA"
57a620,string,"WideCharToMultiByte"
57a636,string,"MultiByteToWideChar"
57a64c,string,"GetFileAttributesA"
57a662,string,"GetPrivateProfileStringA"
57a67e,string,"FindClose"
57a68a,string,"FindNextFileA"
57a69a,string,"FindFirstFileA"
57a6ac,string,"GetTickCount"
57a6bc,string,"Sleep"
57a6c4,string,"CreateEventA"
57a6d4,string,"CloseHandle"
57a6e2,string,"lstrlenA"
57a6ee,string,"LocalFree"
57a6fa,string,"FormatMessageA"
57a70c,string,"GetLastError"
57a71c,string,"OpenMutexA"
57a72a,string,"ReleaseMutex"
57a73a,string,"CreateMutexA"
57a748,string,"KERNEL32.dll"
57a758,string,"ShowWindow"
57a766,string,"SendDlgItemMessageA"
57a77c,string,"SendMessageA"
57a78c,string,"GetDlgItem"
57a79a,string,"SetDlgItemTextA"
57a7ac,string,"GetDlgItemTextA"
57a7be,string,"SetWindowTextA"
57a7d0,string,"GetWindowTextA"
57a7e2,string,"MessageBoxA"
57a7f0,string,"EnableWindow"
57a800,string,"EndDialog"
57a80c,string,"GetWindowLongA"
57a81e,string,"CallWindowProcA"
57a830,string,"GetParent"
57a83c,string,"GetDlgCtrlID"
57a84c,string,"KillTimer"
57a858,string,"SetWindowLongA"
57a86a,string,"CreateWindowExA"
57a87c,string,"SetTimer"
57a888,string,"DialogBoxParamA"
57a89a,string,"DestroyWindow"
57a8aa,string,"GetKeyboardLayoutNameA"
57a8c4,string,"wsprintfA"
57a8d0,string,"ShowCursor"
57a8de,string,"UpdateWindow"
57a8ee,string,"SetWindowPos"
57a8fe,string,"ReleaseDC"
57a90a,string,"GetDC"
57a912,string,"GetClientRect"
57a922,string,"GetWindowRect"
57a932,string,"SetForegroundWindow"
57a948,string,"PostMessageA"
57a958,string,"FindWindowExA"
57a968,string,"DefWindowProcA"
57a97a,string,"PostQuitMessage"
57a98c,string,"DispatchMessageA"
57a9a0,string,"TranslateMessage"
57a9b4,string,"PeekMessageA"
57a9c4,string,"GetSystemMetrics"
57a9d8,string,"RegisterClassA"
57a9ea,string,"LoadCursorA"
57a9f8,string,"LoadIconA"
57aa02,string,"USER32.dll"
57aa10,string,"GetDeviceCaps"
57aa1e,string,"GDI32.dll"
57aa2a,string,"RegCloseKey"
57aa38,string,"IsTextUnicode"
57aa48,string,"RegQueryValueExA"
57aa5c,string,"RegCreateKeyExA"
57aa6e,string,"RegSetValueExA"
57aa80,string,"GetUserNameA"
57aa90,string,"RegOpenKeyExA"
57aaa0,string,"RegDeleteValueA"
57aab0,string,"ADVAPI32.dll"
57aac0,string,"ShellExecuteA"
57aace,string,"SHELL32.dll"
57aadc,string,"CoCreateInstance"
57aaf0,string,"CoUninitialize"
57ab02,string,"CoInitialize"
57ab10,string,"ole32.dll"
57ab1c,string,"_BinkClose@4"
57ab2c,string,"_BinkGetSummary@8"
57ab40,string,"_BinkBufferClose@4"
57ab56,string,"_BinkBufferCheckWinPos@12"
57ab72,string,"_BinkBufferSetOffset@12"
57ab8c,string,"_BinkNextFrame@4"
57aba0,string,"_BinkBufferBlit@12"
57abb6,string,"_BinkBufferUnlock@4"
57abcc,string,"_BinkBufferLock@4"
57abe0,string,"_BinkCopyToBuffer@28"
57abf8,string,"_BinkDoFrame@4"
57ac0a,string,"_BinkWait@4"
57ac18,string,"_BinkBufferOpen@16"
57ac2e,string,"_BinkBufferSetDDPrimary@4"
57ac4a,string,"_BinkOpen@8"
57ac58,string,"_BinkSetIOSize@4"
57ac6c,string,"_BinkSetSoundSystem@8"
57ac84,string,"_BinkOpenMiles@4"
57ac96,string,"binkw32.dll"
57aca4,string,"_AIL_set_sample_type@12"
57acbe,string,"_AIL_init_sample@4"
57acd4,string,"_AIL_allocate_sample_handle@4"
57acf4,string,"_AIL_release_sample_handle@4"
57ad14,string,"_AIL_set_sample_address@12"
57ad32,string,"_AIL_set_sample_volume@8"
57ad4e,string,"_AIL_set_sample_pan@8"
57ad66,string,"_AIL_set_sample_playback_rate@8"
57ad88,string,"_AIL_set_sample_loop_block@12"
57ada8,string,"_AIL_set_sample_loop_count@8"
57adc8,string,"_AIL_sample_status@4"
57ade0,string,"_AIL_start_sample@4"
57adf6,string,"_AIL_end_sample@4"
57ae0a,string,"_AIL_set_3D_sample_info@8"
57ae26,string,"_AIL_set_3D_sample_volume@8"
57ae44,string,"_AIL_set_3D_position@16"
57ae5e,string,"_AIL_set_3D_sample_float_distances@20"
57ae86,string,"_AIL_set_3D_sample_playback_rate@8"
57aeac,string,"_AIL_set_3D_sample_loop_block@12"
57aed0,string,"_AIL_set_3D_sample_loop_count@8"
57aef2,string,"_AIL_3D_sample_status@4"
57af0c,string,"_AIL_start_3D_sample@4"
57af26,string,"_AIL_end_3D_sample@4"
57af3e,string,"_AIL_set_3D_provider_preference@12"
57af64,string,"_AIL_3D_provider_attribute@12"
57af84,string,"_AIL_open_3D_provider@4"
57af9e,string,"_AIL_close_3D_provider@4"
57afba,string,"_AIL_enumerate_3D_providers@12"
57afdc,string,"_AIL_digital_handle_release@4"
57affc,string,"_AIL_digital_handle_reacquire@4"
57b01e,string,"_AIL_stream_status@4"
57b036,string,"_AIL_set_stream_volume@8"
57b052,string,"_AIL_start_stream@4"
57b068,string,"_AIL_set_stream_loop_count@8"
57b088,string,"_AIL_open_stream@12"
57b09e,string,"_AIL_close_stream@4"
57b0b4,string,"_AIL_delay@4"
57b0c4,string,"_AIL_stream_volume@4"
57b0dc,string,"_AIL_set_stream_playback_rate@8"
57b0fe,string,"_AIL_stream_playback_rate@4"
57b11c,string,"_AIL_set_stream_ms_position@8"
57b13c,string,"_AIL_stream_ms_position@12"
57b15a,string,"_AIL_waveOutClose@4"
57b170,string,"_AIL_mem_alloc_lock@4"
57b188,string,"_AIL_waveOutOpen@16"
57b19e,string,"_AIL_set_preference@8"
57b1b6,string,"_AIL_release_3D_sample_handle@4"
57b1d8,string,"_AIL_shutdown@0"
57b1ea,string,"_AIL_mem_free_lock@4"
57b202,string,"_AIL_set_digital_master_volume@8"
57b226,string,"_AIL_startup@0"
57b238,string,"_AIL_allocate_3D_sample_handle@4"
57b25a,string,"mss32.dll"
57b266,string,"HeapAlloc"
57b272,string,"RtlUnwind"
57b27e,string,"HeapFree"
57b28a,string,"SetEnvironmentVariableA"
57b2a4,string,"GetCurrentDirectoryA"
57b2bc,string,"SetCurrentDirectoryA"
57b2d4,string,"ExitProcess"
57b2e2,string,"GetModuleHandleA"
57b2f6,string,"TerminateProcess"
57b30a,string,"GetCurrentProcess"
57b31e,string,"FileTimeToSystemTime"
57b336,string,"FileTimeToLocalFileTime"
57b350,string,"GetSystemTimeAsFileTime"
57b36a,string,"GetDriveTypeA"
57b37a,string,"GetFullPathNameA"
57b38e,string,"GetStartupInfoA"
57b3a0,string,"GetCommandLineA"
57b3b2,string,"SetFilePointer"
57b3c4,string,"SetHandleCount"
57b3d6,string,"GetStdHandle"
57b3e6,string,"GetFileType"
57b3f4,string,"WriteFile"
57b400,string,"ReadFile"
57b40c,string,"CreateFileA"
57b41a,string,"HeapDestroy"
57b428,string,"HeapCreate"
57b436,string,"VirtualFree"
57b444,string,"VirtualAlloc"
57b454,string,"HeapReAlloc"
57b462,string,"IsBadWritePtr"
57b472,string,"HeapSize"
57b47e,string,"VirtualProtect"
57b490,string,"GetSystemInfo"
57b4a0,string,"VirtualQuery"
57b4b0,string,"LCMapStringA"
57b4c0,string,"LCMapStringW"
57b4d0,string,"GetModuleFileNameA"
57b4e6,string,"UnhandledExceptionFilter"
57b502,string,"FreeEnvironmentStringsA"
57b51c,string,"GetEnvironmentStrings"
57b534,string,"FreeEnvironmentStringsW"
57b54e,string,"GetEnvironmentStringsW"
57b568,string,"FlushFileBuffers"
57b57c,string,"SetStdHandle"
57b58c,string,"SetEndOfFile"
57b59c,string,"SetUnhandledExceptionFilter"
57b5ba,string,"IsBadReadPtr"
57b5ca,string,"IsBadCodePtr"
57b5da,string,"GetACP"
57b5e4,string,"GetOEMCP"
57b5f0,string,"GetCPInfo"
57b5fc,string,"QueryPerformanceCounter"
57b616,string,"GetCurrentThreadId"
57b62c,string,"GetCurrentProcessId"
57b642,string,"GetStringTypeA"
57b654,string,"GetStringTypeW"
57b666,string,"GetTimeZoneInformation"
57b680,string,"GetLocaleInfoA"
57b692,string,"SetConsoleCtrlHandler"
57b6aa,string,"CompareStringA"
57b6bc,string,"CompareStringW"
58f534,string,"LISTBOX"
58f5a8,string,"BUTTON"
58f5f8,string,"netui01"
58f61c,string,"BUTTON"
58f690,string,"BUTTON"
58f704,string,"STATIC"
5902cc,string,"SysListView32"
5903b4,string,"BUTTON"
590428,string,"BUTTON"
59049c,string,"BUTTON"
590584,string,"BUTTON"
5905f8,string,"COMBOBOX"
59066c,string,"STATIC"
5906e0,string,"msctls_trackbar32"
590754,string,"STATIC"
5907c8,string,"COMBOBOX"
5908b0,string,"STATIC"
590998,string,"STATIC"
590a0c,string,"BUTTON"
590a80,string,"STATIC"
591064,string,"SysListView32"
59114c,string,"BUTTON"
591234,string,"BUTTON"
5912a8,string,"STATIC"
59131c,string,"STATIC"
591390,string,"STATIC"
591404,string,"STATIC"
591478,string,"STATIC"
5914ec,string,"STATIC"
5931fc,string,"ABCDEFGHI^_`abcdefg"
595074,string,"Error: A DMA Video Function was called without the DLL being loaded"
5950b8,string,"DMA Video Error"
5950c8,string,"Error Loading DLL."
5950dc,string,"Error can't load DLL file: %s"
5950fc,string,"Vid_SetGamma"
59510c,string,"Vid_WindowProc"
59511c,string,"Vid_SetDevice"
59512c,string,"Vid_FindDevice"
59513c,string,"Vid_InitDLL"
595148,string,"Vid_ClearScreen"
595158,string,"Vid_FreeSurface"
595168,string,"Vid_GetSurface"
595178,string,"Vid_DisableWrites"
59518c,string,"Vid_EnableWrites"
5951a0,string,"Vid_ShutDown_SYS"
5951b4,string,"Vid_GrabSurface"
5951c4,string,"Vid_ReleaseSurface"
5951d8,string,"Vid_FlipBuffers"
5951e8,string,"Vid_SetMode"
5951f4,string,"Vid_CloseScreen"
595204,string,"Vid_FindNextMode"
595218,string,"Vid_FindFirstMode"
59522c,string,"Vid_FindMode"
59523c,string,"Vid_CheckMode"
59524c,string,"Vid_Init_SYS"
59525c,string,"Error Patching DLL Function"
595278,string,"Can't Find Function Called %s"
595298,string,"Vid_GetVersion"
